time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
1393.457031,0.878906,-0.066406,-1.308594,0.249998,-0.879999,0.162395,0.031246,-0.138257,1.487573,-0.625000,0.606934,-0.762695,0,4500,1584,0
1393.466797,0.886719,-0.097656,-1.308594,0.279999,-0.899998,0.171278,0.025866,-0.132036,1.480465,-0.642090,0.580322,-0.737793,0,4500,1530,0
1393.476562,0.886719,-0.097656,-1.304688,0.279999,-0.899998,0.180941,0.020737,-0.126435,1.473301,-0.618164,0.534668,-0.734619,0,4500,1555,0
1393.486328,0.886719,-0.097656,-1.304688,0.279999,-0.899998,0.193068,0.016113,-0.121515,1.466129,-0.537109,0.440918,-0.749023,0,4500,1646,0
1393.496094,0.898438,-0.128906,-1.304688,0.309999,-0.889997,0.207289,0.012241,-0.117564,1.458554,-0.478027,0.334961,-0.780273,0,4500,1779,0
1393.505859,0.898438,-0.128906,-1.300781,0.309999,-0.889997,0.229921,0.009094,-0.114815,1.450747,-0.374268,0.225342,-0.835205,0,4500,1971,0
1393.515625,0.898438,-0.128906,-1.300781,0.309999,-0.889997,0.241617,0.006758,-0.113095,1.442106,-0.305664,0.118408,-0.903320,0,4500,2149,0
1393.525391,0.898438,-0.128906,-1.300781,0.309999,-0.889997,0.252600,0.005283,-0.112174,1.432704,-0.223877,0.067383,-0.989502,0,4500,2282,0
1393.535156,0.906250,-0.156250,-1.296875,0.320000,-0.869999,0.261700,0.004484,-0.111375,1.422663,-0.174316,0.074951,-1.068115,0,4500,2380,0
1393.544922,0.906250,-0.156250,-1.296875,0.320000,-0.869999,0.268879,0.004238,-0.110208,1.411675,-0.088623,0.138672,-1.123047,0,4500,2342,0
1393.554688,0.906250,-0.156250,-1.296875,0.320000,-0.869999,0.275187,0.004973,-0.108182,1.400399,-0.008301,0.226074,-1.153809,0,4500,2239,0
1393.564453,0.917969,-0.187500,-1.292969,0.329998,-0.929998,0.287527,0.006383,-0.105358,1.389230,0.074463,0.299316,-1.141113,0,4500,1999,0
1393.574219,0.917969,-0.187500,-1.289062,0.329998,-0.929998,0.291937,0.008773,-0.102045,1.378250,0.176025,0.320801,-1.090088,0,4500,1944,0
1393.583984,0.917969,-0.187500,-1.289062,0.329998,-0.929998,0.293287,0.012144,-0.098732,1.368048,0.315430,0.307373,-1.007568,0,4500,1934,0
1393.593750,0.917969,-0.187500,-1.289062,0.329998,-0.929998,0.293367,0.016680,-0.095789,1.359005,0.459229,0.240967,-0.905273,0,4487,2004,0
1393.603516,0.929688,-0.218750,-1.285156,0.259998,-0.809998,0.303505,0.022686,-0.093643,1.350711,0.628906,0.174316,-0.803223,0,4128,2325,0
1393.613281,0.929688,-0.218750,-1.281250,0.259998,-0.809998,0.302654,0.030349,-0.091926,1.343497,0.777832,0.110107,-0.710693,0,3905,2430,0
1393.623047,0.929688,-0.218750,-1.281250,0.259998,-0.809998,0.300060,0.038497,-0.090884,1.337189,0.784424,0.060547,-0.573242,0,3796,2537,0
1393.632812,0.937500,-0.238281,-1.277344,0.230000,-0.769999,0.309366,0.046225,-0.090210,1.332343,0.767822,0.032959,-0.470703,0,3668,2705,0
1393.642578,0.937500,-0.238281,-1.273438,0.230000,-0.769999,0.302086,0.053843,-0.089904,1.328033,0.739502,0.009766,-0.446045,0,3609,2797,0
1393.652344,0.937500,-0.238281,-1.273438,0.230000,-0.769999,0.290657,0.061077,-0.089659,1.323692,0.688477,0.014648,-0.428467,0,3558,2869,0
1393.662109,0.937500,-0.238281,-1.273438,0.230000,-0.769999,0.274097,0.067457,-0.089168,1.319561,0.575684,0.068604,-0.424316,0,3559,2874,0
1393.671875,0.937500,-0.269531,-1.269531,0.189999,-0.779999,0.266987,0.072246,-0.087820,1.315459,0.410156,0.164795,-0.448242,0,3573,2756,0
1393.681641,0.937500,-0.269531,-1.269531,0.189999,-0.779999,0.254986,0.075668,-0.085492,1.311137,0.271973,0.262695,-0.456299,0,3645,2637,0
1393.691406,0.937500,-0.269531,-1.269531,0.189999,-0.779999,0.244236,0.077735,-0.082430,1.306908,0.133545,0.308350,-0.448242,0,3727,2552,0
1393.701172,0.949219,-0.296875,-1.265625,0.129999,-0.809998,0.242678,0.078636,-0.079429,1.302976,0.048340,0.285156,-0.410400,0,3693,2457,0
1393.710938,0.949219,-0.296875,-1.261719,0.129999,-0.809998,0.227781,0.078937,-0.077103,1.299502,0.012939,0.203613,-0.354736,0,3692,2561,0
1393.720703,0.949219,-0.296875,-1.261719,0.129999,-0.809998,0.210255,0.078983,-0.075756,1.296684,-0.010498,0.105713,-0.267822,0,3664,2719,0
1393.730469,0.949219,-0.296875,-1.261719,0.129999,-0.809998,0.191790,0.078795,-0.075266,1.294784,-0.026855,0.025391,-0.154053,0,3627,2872,0
1393.740234,0.949219,-0.328125,-1.261719,0.080000,-0.969997,0.175129,0.078241,-0.075450,1.293909,-0.065186,-0.006836,-0.030518,0,3608,2589,0
1393.750000,0.949219,-0.328125,-1.257812,0.080000,-0.969997,0.156605,0.076955,-0.075878,1.294220,-0.135986,-0.027100,0.085693,0,3643,2630,0
1393.759766,0.949219,-0.328125,-1.257812,0.080000,-0.969997,0.136770,0.074823,-0.076674,1.295760,-0.209473,-0.071777,0.182617,0,3706,2671,0
1393.769531,0.957031,-0.359375,-1.257812,0.009998,-0.949999,0.116451,0.072306,-0.078143,1.297660,-0.259521,-0.146729,0.219727,0,3638,2756,0
1393.779297,0.957031,-0.359375,-1.257812,0.009998,-0.949999,0.095734,0.069126,-0.080654,1.299722,-0.321289,-0.253906,0.228760,0,3710,2909,0
1393.789062,0.957031,-0.359375,-1.257812,0.009998,-0.949999,0.075628,0.065158,-0.083900,1.301600,-0.394531,-0.337402,0.196289,0,3805,3074,0
1393.798828,0.957031,-0.359375,-1.257812,0.009998,-0.949999,0.053198,0.059931,-0.088550,1.302991,-0.471680,-0.392822,0.120850,0,3888,3209,0
1393.808594,0.957031,-0.359375,-1.257812,0.009998,-0.949999,0.037457,0.055257,-0.092294,1.303679,-0.551514,-0.404541,0.067139,0,4046,3331,0
1393.818359,0.957031,-0.386719,-1.257812,-0.049999,-0.989998,0.020357,0.048834,-0.096340,1.303936,-0.675049,-0.372559,0.023438,0,4314,2982,0
1393.828125,0.957031,-0.386719,-1.257812,-0.049999,-0.989998,0.004440,0.041477,-0.099836,1.303813,-0.747314,-0.293945,-0.002930,0,4500,2937,0
1393.837891,0.949219,-0.429688,-1.257812,-0.119999,-1.069998,-0.011469,0.033877,-0.102536,1.303656,-0.758057,-0.237549,-0.016113,0,4500,2699,0
1393.847656,0.949219,-0.429688,-1.257812,-0.119999,-1.069998,-0.023211,0.026332,-0.104867,1.303726,-0.745361,-0.196533,0.026123,0,4500,2625,0
1393.857422,0.949219,-0.429688,-1.257812,-0.119999,-1.069998,-0.031137,0.018912,-0.106893,1.304329,-0.686768,-0.187500,0.092529,0,4500,2572,0
1393.867188,0.949219,-0.457031,-1.261719,-0.209999,-1.119999,-0.046900,0.012404,-0.109164,1.305546,-0.579346,-0.221924,0.167725,0,4500,2469,0
1393.876953,0.949219,-0.457031,-1.261719,-0.209999,-1.119999,-0.046848,0.006941,-0.111989,1.307626,-0.474365,-0.280518,0.241211,0,4500,2524,0
1393.886719,0.949219,-0.457031,-1.261719,-0.209999,-1.119999,-0.044325,0.002704,-0.115245,1.310451,-0.307373,-0.347656,0.310303,0,4500,2609,0
1393.896484,0.949219,-0.457031,-1.261719,-0.209999,-1.119999,-0.044521,-0.000123,-0.119117,1.313889,-0.181885,-0.384277,0.379883,0,4500,2669,0
1393.906250,0.929688,-0.500000,-1.265625,-0.309999,-1.169998,-0.063101,-0.002153,-0.123114,1.318090,-0.111328,-0.400391,0.465088,0,4500,2597,0
1393.916016,0.929688,-0.500000,-1.265625,-0.309999,-1.169998,-0.064596,-0.003507,-0.126989,1.323042,-0.034668,-0.357178,0.512451,0,4500,2556,0
1393.925781,0.929688,-0.500000,-1.265625,-0.309999,-1.169998,-0.065670,-0.004432,-0.129943,1.328341,-0.015381,-0.243408,0.550781,0,4500,2388,0
1393.935547,0.917969,-0.539062,-1.273438,-0.369999,-1.209997,-0.090244,-0.005665,-0.131667,1.334047,-0.054932,-0.093262,0.593262,0,4500,2028,0
1393.945312,0.917969,-0.539062,-1.273438,-0.369999,-1.209997,-0.088850,-0.007512,-0.131605,1.339885,-0.128906,0.095947,0.601807,0,4500,1666,0
1393.955078,0.917969,-0.539062,-1.273438,-0.369999,-1.209997,-0.083973,-0.010096,-0.129635,1.345871,-0.195801,0.267334,0.599854,0,4500,1261,0
1393.964844,0.906250,-0.589844,-1.273438,-0.449999,-1.349998,-0.075750,-0.012974,-0.126296,1.351650,-0.230957,0.379639,0.589111,0,4500,886,0
1393.974609,0.906250,-0.589844,-1.277344,-0.449999,-1.349998,-0.082804,-0.016298,-0.122376,1.357371,-0.242676,0.402832,0.559814,0,4500,263,0
1393.984375,0.906250,-0.589844,-1.277344,-0.449999,-1.349998,-0.067656,-0.019364,-0.118625,1.362515,-0.224121,0.355469,0.523193,0,4500,74,0
1393.994141,0.906250,-0.589844,-1.277344,-0.449999,-1.349998,-0.049444,-0.021817,-0.115921,1.367471,-0.144287,0.188477,0.476807,0,4500,38,0
1394.003906,0.898438,-0.628906,-1.285156,-0.449999,-1.249998,-0.052887,-0.023107,-0.115307,1.371810,-0.006348,-0.053955,0.422607,0,4500,370,0
1394.013672,0.898438,-0.628906,-1.285156,-0.449999,-1.249998,-0.035954,-0.022804,-0.117396,1.375534,0.157715,-0.332275,0.346436,0,4500,611,0
1394.023438,0.898438,-0.628906,-1.285156,-0.449999,-1.249998,-0.023342,-0.021280,-0.121699,1.378671,0.262695,-0.517822,0.278809,0,4396,822,0
1394.033203,0.878906,-0.679688,-1.285156,-0.499998,-1.239998,-0.012247,-0.018646,-0.127112,1.381124,0.326416,-0.572266,0.216553,0,4185,897,0
1394.042969,0.878906,-0.679688,-1.289062,-0.499998,-1.239998,-0.018980,-0.015764,-0.132467,1.383111,0.332275,-0.511475,0.183594,0,4145,803,0
1394.052734,0.878906,-0.679688,-1.289062,-0.499998,-1.239998,-0.009613,-0.013186,-0.136532,1.384953,0.274902,-0.331543,0.173584,0,4185,520,0
1394.062500,0.878906,-0.679688,-1.289062,-0.499998,-1.239998,-0.002001,-0.011216,-0.138319,1.386660,0.212158,-0.096924,0.187256,0,4252,88,0
1394.072266,0.859375,-0.718750,-1.289062,-0.549999,-1.239998,-0.005268,-0.009860,-0.138134,1.388666,0.172119,0.094971,0.210205,0,4220,-372,0
1394.082031,0.859375,-0.718750,-1.289062,-0.549999,-1.239998,0.003920,-0.008626,-0.136409,1.390789,0.163574,0.214111,0.225586,0,4231,-743,0
1394.091797,0.859375,-0.718750,-1.289062,-0.549999,-1.239998,0.014990,-0.007391,-0.133945,1.392970,0.181641,0.232178,0.211182,0,4196,-986,0
1394.101562,0.839844,-0.757812,-1.292969,-0.569998,-1.219997,0.017685,-0.005849,-0.131790,1.394847,0.216309,0.188965,0.178223,0,4082,-1075,0
1394.111328,0.839844,-0.757812,-1.292969,-0.569998,-1.219997,0.024269,-0.003940,-0.130620,1.396245,0.233398,0.044922,0.105469,0,4004,-1047,0
1394.121094,0.839844,-0.757812,-1.292969,-0.569998,-1.219997,0.028513,-0.001724,-0.130559,1.396741,0.279541,-0.015137,0.015381,0,3899,-1058,0
1394.130859,0.839844,-0.757812,-1.292969,-0.569998,-1.219997,0.032194,0.001231,-0.130559,1.396377,0.289795,0.007324,-0.084961,0,3797,-1195,0
1394.140625,0.816406,-0.789062,-1.296875,-0.609999,-1.199999,0.018288,0.004186,-0.130251,1.395061,0.280273,0.030518,-0.165283,0,3644,-1353,0
1394.150391,0.816406,-0.789062,-1.296875,-0.609999,-1.199999,0.020361,0.006525,-0.129389,1.393140,0.241943,0.140625,-0.221680,0,3622,-1653,0
1394.160156,0.816406,-0.789062,-1.296875,-0.609999,-1.199999,0.022732,0.008430,-0.126989,1.391069,0.126953,0.302490,-0.173584,0,3653,-2082,0
1394.169922,0.789062,-0.828125,-1.296875,-0.729998,-1.269999,0.020048,0.009164,-0.123298,1.390035,0.041260,0.399658,-0.072021,0,3518,-2691,0
1394.179688,0.789062,-0.828125,-1.296875,-0.729998,-1.269999,0.017654,0.008915,-0.119055,1.389992,-0.036133,0.425293,0.041992,0,3555,-3018,0
1394.189453,0.789062,-0.828125,-1.296875,-0.729998,-1.269999,0.017082,0.008418,-0.114877,1.391141,0.006348,0.354004,0.163330,0,3473,-3221,0
1394.199219,0.769531,-0.867188,-1.296875,-0.709999,-1.119999,0.016703,0.008718,-0.112154,1.393489,0.089600,0.170898,0.295898,0,3298,-3245,0
1394.208984,0.769531,-0.867188,-1.296875,-0.709999,-1.119999,0.014675,0.009458,-0.111866,1.397035,0.150879,-0.082031,0.399658,0,3098,-2764,0
1394.218750,0.769531,-0.867188,-1.296875,-0.709999,-1.119999,0.011719,0.010814,-0.113955,1.401587,0.208740,-0.359863,0.481689,0,2901,-2498,0
1394.228516,0.769531,-0.867188,-1.296875,-0.709999,-1.119999,0.004305,0.012478,-0.118564,1.406426,0.230713,-0.549316,0.504395,0,2726,-2247,0
1394.238281,0.750000,-0.898438,-1.296875,-0.699999,-1.069998,-0.009733,0.013594,-0.124036,1.411483,0.139648,-0.597168,0.543457,0,2670,-2029,0
1394.248047,0.750000,-0.898438,-1.296875,-0.699999,-1.069998,-0.025440,0.012988,-0.129635,1.416982,-0.093018,-0.590820,0.579102,0,2784,-2017,0
1394.257812,0.750000,-0.898438,-1.296875,-0.699999,-1.069998,-0.043758,0.010102,-0.134931,1.422732,-0.290039,-0.543945,0.591309,0,2952,-2056,0
1394.267578,0.726562,-0.949219,-1.296875,-0.679998,-0.999998,-0.063818,0.005732,-0.139613,1.428490,-0.419434,-0.473145,0.594482,0,3099,-1965,0
1394.277344,0.726562,-0.949219,-1.296875,-0.679998,-0.999998,-0.081594,0.000185,-0.143929,1.434377,-0.527344,-0.478027,0.600830,0,3213,-1941,0
1394.287109,0.726562,-0.949219,-1.296875,-0.679998,-0.999998,-0.103258,-0.006605,-0.148865,1.440684,-0.632080,-0.549316,0.661377,0,3345,-1773,0
1394.296875,0.726562,-0.949219,-1.300781,-0.679998,-0.999998,-0.119991,-0.013776,-0.154298,1.447491,-0.643799,-0.630127,0.700195,0,3409,-1525,0
1394.306641,0.699219,-0.976562,-1.300781,-0.669998,-0.929998,-0.144432,-0.021089,-0.160663,1.454779,-0.610840,-0.701904,0.723633,0,3433,-1079,0
1394.316406,0.699219,-0.976562,-1.304688,-0.669998,-0.929998,-0.157457,-0.027798,-0.167345,1.462128,-0.535889,-0.739746,0.752441,0,3407,-802,0
1394.326172,0.699219,-0.976562,-1.304688,-0.669998,-0.929998,-0.169401,-0.033724,-0.174158,1.469913,-0.434326,-0.728027,0.759277,0,3340,-568,0
1394.335938,0.679688,-1.000000,-1.304688,-0.629999,-0.869999,-0.185198,-0.038855,-0.180731,1.477586,-0.364502,-0.694092,0.742920,0,3351,-218,0
1394.345703,0.679688,-1.000000,-1.304688,-0.629999,-0.869999,-0.196564,-0.043124,-0.186753,1.485091,-0.277344,-0.641113,0.747070,0,3295,-33,0
1394.355469,0.679688,-1.000000,-1.308594,-0.629999,-0.869999,-0.208004,-0.046409,-0.192284,1.492675,-0.156982,-0.586182,0.721680,0,3204,155,0
1394.365234,0.679688,-1.000000,-1.308594,-0.629999,-0.869999,-0.218866,-0.048818,-0.197136,1.499901,-0.080811,-0.509766,0.683350,0,3130,331,0
1394.375000,0.656250,-1.027344,-1.312500,-0.599998,-0.849998,-0.240856,-0.050105,-0.201183,1.506524,0.016357,-0.422363,0.639160,0,3081,534,0
1394.384766,0.656250,-1.027344,-1.312500,-0.599998,-0.849998,-0.250778,-0.050512,-0.204424,1.512729,0.121582,-0.323486,0.576904,0,2968,668,0
1394.394531,0.656250,-1.027344,-1.312500,-0.599998,-0.849998,-0.261534,-0.049853,-0.206668,1.518010,0.184814,-0.222900,0.496582,0,2871,782,0
1394.404297,0.636719,-1.058594,-1.316406,-0.619999,-0.909998,-0.274876,-0.048426,-0.207916,1.522557,0.272705,-0.092529,0.423584,0,2718,707,0
1394.414062,0.636719,-1.058594,-1.316406,-0.619999,-0.909998,-0.284529,-0.046052,-0.207666,1.526305,0.316895,0.062744,0.345459,0,2611,699,0
1394.423828,0.636719,-1.058594,-1.320312,-0.619999,-0.909998,-0.292870,-0.042722,-0.206045,1.529195,0.447754,0.210449,0.282715,0,2417,646,0
1394.433594,0.636719,-1.058594,-1.320312,-0.619999,-0.909998,-0.299911,-0.038335,-0.202990,1.531714,0.506348,0.364990,0.241211,0,2241,536,0
1394.443359,0.609375,-1.078125,-1.328125,-0.529999,-0.819998,-0.326641,-0.033379,-0.198568,1.533742,0.537598,0.482910,0.224121,0,2222,636,0
1394.453125,0.609375,-1.078125,-1.328125,-0.529999,-0.819998,-0.329805,-0.028301,-0.193154,1.535712,0.535645,0.593750,0.217041,0,2095,514,0
1394.462891,0.609375,-1.078125,-1.332031,-0.529999,-0.819998,-0.327576,-0.022613,-0.186877,1.537618,0.660156,0.646973,0.194336,0,1866,447,0
1394.472656,0.597656,-1.117188,-1.335938,-0.480000,-0.819998,-0.347626,-0.016444,-0.180421,1.539208,0.638184,0.666504,0.173096,0,1797,422,0
1394.482422,0.597656,-1.117188,-1.335938,-0.480000,-0.819998,-0.342360,-0.009791,-0.173600,1.540737,0.722900,0.706543,0.176758,0,1566,362,0
1394.492188,0.597656,-1.117188,-1.339844,-0.480000,-0.819998,-0.337358,-0.002723,-0.166540,1.542197,0.749512,0.728271,0.134766,0,1358,299,0
1394.501953,0.589844,-1.148438,-1.339844,-0.449999,-0.829998,-0.333851,0.004203,-0.159180,1.543470,0.702148,0.792725,0.128906,0,1268,140,0
1394.511719,0.589844,-1.148438,-1.347656,-0.449999,-0.829998,-0.343040,0.010990,-0.150840,1.545049,0.704346,0.906494,0.171387,0,1098,-107,0
1394.521484,0.589844,-1.148438,-1.347656,-0.449999,-0.829998,-0.332045,0.017139,-0.141154,1.546936,0.590820,1.042725,0.175537,0,1021,-450,0
1394.531250,0.589844,-1.148438,-1.351562,-0.449999,-0.829998,-0.316919,0.022286,-0.130189,1.548818,0.510986,1.171631,0.176758,0,948,-849,0
1394.541016,0.566406,-1.167969,-1.355469,-0.400000,-0.839998,-0.304438,0.026494,-0.118133,1.551064,0.383301,1.274170,0.223633,0,1010,-1287,0
1394.550781,0.566406,-1.167969,-1.355469,-0.400000,-0.839998,-0.282507,0.029528,-0.105297,1.553731,0.296143,1.331787,0.238525,0,974,-1687,0
1394.560547,0.566406,-1.167969,-1.355469,-0.400000,-0.839998,-0.260536,0.031763,-0.092294,1.556574,0.223145,1.312500,0.244873,0,937,-2021,0
1394.570312,0.558594,-1.199219,-1.359375,-0.400000,-0.929998,-0.249342,0.033688,-0.080103,1.559345,0.212646,1.192871,0.237305,0,844,-2425,0
1394.580078,0.558594,-1.199219,-1.363281,-0.400000,-0.929998,-0.225473,0.035682,-0.069514,1.561802,0.231201,1.036377,0.197510,0,711,-2542,0
1394.589844,0.558594,-1.199219,-1.363281,-0.400000,-0.929998,-0.199865,0.037923,-0.060339,1.563825,0.251465,0.872070,0.154785,0,563,-2640,0
1394.599609,0.558594,-1.199219,-1.363281,-0.400000,-0.929998,-0.173141,0.040536,-0.052759,1.565417,0.278564,0.703857,0.118652,0,397,-2728,0
1394.609375,0.546875,-1.226562,-1.363281,-0.339998,-0.839998,-0.154644,0.043212,-0.046464,1.566641,0.278564,0.603271,0.086670,0,336,-2687,0
1394.619141,0.546875,-1.226562,-1.367188,-0.339998,-0.839998,-0.131004,0.045831,-0.040783,1.567681,0.267822,0.554199,0.071289,0,216,-2926,0
1394.628906,0.546875,-1.226562,-1.367188,-0.339998,-0.839998,-0.109512,0.048516,-0.035591,1.568598,0.292480,0.503662,0.075195,0,67,-3173,0
1394.638672,0.527344,-1.257812,-1.371094,-0.339998,-0.819998,-0.100245,0.051501,-0.030706,1.569636,0.287598,0.437744,0.081543,0,-67,-3347,0
1394.648438,0.527344,-1.257812,-1.371094,-0.339998,-0.819998,-0.080797,0.054306,-0.026920,1.570674,0.296631,0.368164,0.104248,0,-210,-3532,0
1394.658203,0.527344,-1.257812,-1.371094,-0.339998,-0.819998,-0.061424,0.057361,-0.023806,1.571956,0.328125,0.250488,0.121826,0,-376,-3640,0
1394.667969,0.527344,-1.257812,-1.371094,-0.339998,-0.819998,-0.044214,0.060724,-0.022524,1.573116,0.329102,0.041260,0.092041,0,-543,-3583,0
1394.677734,0.519531,-1.277344,-1.371094,-0.349998,-0.849998,-0.029432,0.063847,-0.023318,1.573788,0.263672,-0.165283,0.061768,0,-643,-3515,0
1394.687500,0.519531,-1.277344,-1.371094,-0.349998,-0.849998,-0.022331,0.065926,-0.025821,1.574032,0.151855,-0.342041,0.012939,0,-673,-3365,0
1394.697266,0.519531,-1.277344,-1.371094,-0.349998,-0.849998,-0.019583,0.066792,-0.029729,1.573361,0.046631,-0.437744,-0.091797,0,-670,-3281,0
1394.707031,0.519531,-1.308594,-1.367188,-0.279999,-0.749998,-0.004229,0.067104,-0.034003,1.571468,0.029541,-0.439941,-0.222168,0,-736,-3095,0
1394.716797,0.519531,-1.308594,-1.367188,-0.279999,-0.749998,-0.002186,0.067978,-0.037668,1.568659,0.070557,-0.370850,-0.284912,0,-894,-3252,0
1394.726562,0.519531,-1.308594,-1.367188,-0.279999,-0.749998,0.001066,0.067434,-0.040294,1.565909,-0.150635,-0.233398,-0.226318,0,-814,-3513,0
1394.736328,0.519531,-1.308594,-1.367188,-0.279999,-0.749998,0.004908,0.065284,-0.041516,1.564137,-0.293213,-0.089844,-0.127930,0,-717,-3812,0
1394.746094,0.507812,-1.328125,-1.367188,-0.279999,-0.729998,0.006613,0.062106,-0.041394,1.563465,-0.334229,0.039795,-0.054932,0,-677,-4066,0
1394.755859,0.507812,-1.328125,-1.367188,-0.279999,-0.729998,0.008558,0.059351,-0.040355,1.563343,-0.268555,0.116943,0.001221,0,-772,-4310,0
1394.765625,0.507812,-1.328125,-1.367188,-0.279999,-0.729998,0.008440,0.057325,-0.039011,1.563894,-0.187012,0.111084,0.124512,0,-919,-4445,0
1394.775391,0.500000,-1.359375,-1.367188,-0.249998,-0.709999,0.003103,0.055553,-0.038523,1.565910,-0.191895,-0.045166,0.237793,0,-994,-4306,0
1394.785156,0.500000,-1.359375,-1.367188,-0.249998,-0.709999,-0.005154,0.053601,-0.040111,1.568719,-0.160889,-0.257568,0.301270,0,-1075,-4056,0
1394.794922,0.500000,-1.359375,-1.367188,-0.249998,-0.709999,-0.013432,0.052750,-0.043837,1.571468,-0.049805,-0.494141,0.309326,0,-1242,-3697,0
1394.804688,0.488281,-1.378906,-1.367188,-0.199999,-0.639999,-0.022327,0.052596,-0.049653,1.574044,0.014160,-0.669189,0.290039,0,-1396,-3346,0
1394.814453,0.488281,-1.378906,-1.367188,-0.199999,-0.639999,-0.020700,0.052541,-0.056671,1.576543,-0.025879,-0.746582,0.287354,0,-1459,-2934,0
1394.824219,0.488281,-1.378906,-1.367188,-0.199999,-0.639999,-0.030163,0.051519,-0.063947,1.578869,-0.160400,-0.752197,0.262451,0,-1395,-2769,0
1394.833984,0.488281,-1.378906,-1.363281,-0.199999,-0.639999,-0.039988,0.048974,-0.070799,1.580710,-0.329590,-0.685303,0.185303,0,-1244,-2697,0
1394.843750,0.488281,-1.398438,-1.363281,-0.169998,-0.569998,-0.044756,0.044884,-0.076613,1.581755,-0.459961,-0.536865,0.115967,0,-1085,-2585,0
1394.853516,0.488281,-1.398438,-1.363281,-0.169998,-0.569998,-0.055023,0.039631,-0.080715,1.582248,-0.586182,-0.355469,0.027832,0,-910,-2713,0
1394.863281,0.488281,-1.398438,-1.363281,-0.169998,-0.569998,-0.062548,0.033635,-0.082981,1.582006,-0.634521,-0.199463,-0.066162,0,-791,-2837,0
1394.873047,0.476562,-1.417969,-1.363281,-0.160000,-0.579998,-0.068947,0.027565,-0.084145,1.580842,-0.667480,-0.110596,-0.123779,0,-696,-2907,0
1394.882812,0.476562,-1.417969,-1.359375,-0.160000,-0.579998,-0.057167,0.021077,-0.084818,1.579557,-0.672852,-0.119141,-0.153564,0,-605,-2816,0
1394.892578,0.476562,-1.417969,-1.359375,-0.160000,-0.579998,-0.064722,0.015194,-0.086044,1.577719,-0.559570,-0.195801,-0.198730,0,-623,-2593,0
1394.902344,0.476562,-1.417969,-1.359375,-0.160000,-0.579998,-0.074009,0.010846,-0.088249,1.575269,-0.400879,-0.298340,-0.271729,0,-724,-2293,0
1394.912109,0.468750,-1.429688,-1.359375,-0.109999,-0.469999,-0.080412,0.008091,-0.091313,1.572390,-0.242920,-0.386719,-0.307861,0,-858,-1727,0
1394.921875,0.468750,-1.429688,-1.359375,-0.109999,-0.469999,-0.089691,0.006990,-0.094869,1.569141,-0.084473,-0.418701,-0.348145,0,-1012,-1459,0
1394.931641,0.468750,-1.429688,-1.363281,-0.109999,-0.469999,-0.098349,0.007116,-0.098548,1.565398,0.041504,-0.396973,-0.400879,0,-1153,-1253,0
1394.941406,0.476562,-1.437500,-1.359375,-0.119999,-0.369999,-0.101719,0.008590,-0.101799,1.561286,0.142090,-0.340820,-0.424316,0,-1290,-874,0
1394.951172,0.476562,-1.437500,-1.363281,-0.119999,-0.369999,-0.108538,0.010862,-0.104315,1.556988,0.214844,-0.242920,-0.445068,0,-1410,-779,0
1394.960938,0.476562,-1.437500,-1.363281,-0.119999,-0.369999,-0.115458,0.013812,-0.105481,1.552565,0.280518,-0.090088,-0.455078,0,-1531,-768,0
1394.970703,0.476562,-1.437500,-1.363281,-0.119999,-0.369999,-0.121540,0.017186,-0.105113,1.548086,0.313477,0.058594,-0.446045,0,-1640,-787,0
1394.980469,0.468750,-1.457031,-1.363281,-0.119999,-0.320000,-0.121422,0.020741,-0.103456,1.543854,0.312744,0.193848,-0.423828,0,-1725,-772,0
1394.990234,0.468750,-1.457031,-1.363281,-0.119999,-0.320000,-0.129400,0.024296,-0.100695,1.540057,0.318115,0.287354,-0.380615,0,-1813,-769,0
1395.000000,0.468750,-1.457031,-1.363281,-0.119999,-0.320000,-0.133232,0.027726,-0.097260,1.536752,0.322510,0.339600,-0.335938,0,-1909,-719,0
1395.009766,0.468750,-1.468750,-1.363281,-0.109999,-0.249998,-0.128763,0.031152,-0.093827,1.533817,0.327881,0.340088,-0.295654,0,-2016,-601,0
1395.019531,0.468750,-1.468750,-1.363281,-0.109999,-0.249998,-0.128872,0.034509,-0.090517,1.531195,0.327148,0.302979,-0.266357,0,-2128,-432,0
1395.029297,0.468750,-1.468750,-1.363281,-0.109999,-0.249998,-0.128044,0.037993,-0.087575,1.528753,0.329346,0.267822,-0.243896,0,-2246,-251,0
1395.039062,0.468750,-1.468750,-1.363281,-0.109999,-0.249998,-0.125422,0.041357,-0.084880,1.526494,0.346924,0.251709,-0.241211,0,-2382,-96,0
1395.048828,0.457031,-1.476562,-1.367188,-0.119999,-0.240000,-0.124838,0.044845,-0.082307,1.524236,0.335693,0.238525,-0.252441,0,-2509,38,0
1395.058594,0.457031,-1.476562,-1.367188,-0.119999,-0.240000,-0.118931,0.048270,-0.079735,1.521914,0.321289,0.230469,-0.251465,0,-2630,159,0
1395.068359,0.457031,-1.476562,-1.367188,-0.119999,-0.240000,-0.109749,0.051383,-0.077225,1.519533,0.294678,0.229004,-0.240234,0,-2735,264,0
1395.078125,0.457031,-1.476562,-1.367188,-0.119999,-0.240000,-0.100147,0.054253,-0.074960,1.517399,0.273926,0.210693,-0.232178,0,-2842,383,0
